postcode,name,search_postcode,latitude,longitude
39615,Seehausen (Altmark),39615,52.90208714738486,11.770241220869112
"06449 (Friedrichsaue, Schadeleben),06464 (Frose),06466 (Gatersleben),06467 (Hoym),06469 (Nachterstedt)Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Seeland,06449,51.75801762518223,11.47540338437902
15306,Seelow,15306,52.492190822507126,14.379863325
30926,Seelze,30926,52.392342606318024,9.599918020546854
38723,Seesen,38723,51.88268069021114,10.15473983397313
31319,Sehnde,31319,52.32191185939767,9.957540739657768
02782,Seifhennersdorf,02782,50.936114479124086,14.606703000364963
95100,Selb,95100,50.16320476657519,12.134688152524697
95152,Selbitz,95152,50.322655758885944,11.749686068700266
63500,Seligenstadt,63500,50.041937884745764,8.971270411380145
59379,Selm,59379,51.68485012401787,7.471827198686112
56242,Selters (Westerwald),56242,50.519749488688944,7.740682644473007
89250,Senden,89250,48.3228506120603,10.058741127889446
48324,Sendenhorst,48324,51.851313511005465,7.799380934204898
"01945 (Peickwitz)01968 (Brieske, Großkoschen, Niemtsch, Sedlitz, Senftenberg)01996 (Hosena)Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Senftenberg,01945,51.42954136045703,13.872276855961251
53721,Siegburg,53721,50.80245360857285,7.224044003647175
57072–57080,Siegen,57072,50.878519257038505,8.006480295830164
72488,Sigmaringen,72488,48.08654974008821,9.208443479781803
84359,Simbach am Inn,84359,48.27206861308642,13.024040184444443
55469,Simmern/Hunsrück,55469,49.978711897764704,7.536846247647059
"71063, 71065, 71067, 71069",Sindelfingen,71063,48.71196735071315,8.998112216283676
78224,Singen (Hohentwiel),78224,47.76179975963915,8.85383332784035
74889,Sinsheim,74889,49.236970978453314,8.887669959929848
53489,Sinzig,53489,50.54143970756602,7.2464225884725195
59494,Soest,59494,51.56538167381671,8.098098031306588
"42651, 42653, 42655, 42657, 42659,42697, 42699, 42719Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Solingen,42651,51.173985086191756,7.095685233008051
35606,Solms,35606,50.54399038405667,8.41397668572071
29614,Soltau,29614,52.98988899555252,9.846632207953855
99706,Sondershausen,99706,51.36800769995239,10.86901068481314
96515,Sonneberg,96515,50.37021290821681,11.182160107886881
03249,Sonnewalde,03249,51.69475668993506,13.646736375324675
87527,Sonthofen,87527,47.51187492165338,10.281122716281999
36205,Sontra,36205,51.06985454473406,9.944089924163439
78549,Spaichingen,78549,48.076018333979505,8.734948323123788
91174,Spalt,91174,49.17593171818182,10.928670428877005
34286,Spangenberg,34286,51.115875362024354,9.659356075038051
54662,Speicher,54662,49.93709884444444,6.6466935
32139,Spenge,32139,52.13956157748578,8.481247016454207
67346,Speyer,67346,49.326246485668754,8.428939651041548
03130,Spremberg,03130,51.5751642858655,14.417871771795536
31832,Springe,31832,52.2030031163304,9.600827093585101
45549,Sprockhövel,45549,51.347597839924106,7.258218425830935
"21680, 21682–21684",Stade,21680,53.58803672070747,9.472756900934023
35260,Stadtallendorf,35260,50.83244364115406,9.010424257049536
"73079, 73054",Süßen,73079,48.67899307356186,9.754668821946414
"06369 (Glauzig, Görzig, Großbadegast, Libehna, Prosigk, Radegast, Reupzig, Riesdorf, Trebbichau, Weißandt-Gölzau, Zehbitz),06386 (Fraßdorf, Friedrichsdorf, Hinsdorf, Meilendorf, Quellendorf, Scheuder, Storkau),06388 (Edderitz, Gröbzig, Maasdorf, Piethen, Wieskau)Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Südliches Anhalt,06369,51.69773904381675,12.026683844322653
06667,Stößen,06667,51.19659381499717,11.966044269043577
79780,Stühlingen,79780,47.765325388698955,8.44520411519468
"79837, 79875",St. Blasien,79837,47.758573915091866,8.122570594553807
78112,St. Georgen im Schwarzwald,78112,48.12860187941707,8.335691695192308
66386,St. Ingbert,66386,49.275582851006455,7.128053590557775
66606,St. Wendel,66606,49.46807694066559,7.167247684476651
"39418, 39443, 39446",Staßfurt,39418,51.84949653267974,11.582741803267973
01829,Stadt Wehlen,01829,50.95771125830564,14.023512569269103
86391,Stadtbergen,86391,48.36035507494396,10.840795591307597
31655,Stadthagen,31655,52.31824649588873,9.204528315156473
99326,Stadtilm,99326,50.76571856262626,11.083728089646465
48703,Stadtlohn,48703,51.99281383414097,6.918011546050975
37627,Stadtoldendorf,37627,51.87796019321941,9.629414922932746
97909,Stadtprozelten,97909,49.78546457091346,9.409731687259615
07646,Stadtroda,07646,50.86110370814361,11.746103942841506
95346,Stadtsteinach,95346,50.165206620654395,11.502609868507157
82319,Starnberg,82319,48.00326177665544,11.343804197194164
79219,Staufen im Breisgau,79219,47.879103024438066,7.7243927987087515
35460,Staufenberg,35460,50.66022011934085,8.748921123359352
17153,Stavenhagen,17153,53.68559631949194,12.909651583585735
90547,Stein,90547,49.40431910021954,11.0095134435236
96523,Steinach,96523,50.43146773345481,11.15872503658892
36396,Steinau an der Straße,36396,50.32807800012117,9.454237865872374
98587,Steinbach-Hallenberg,98587,50.693647957741014,10.569556968984234
61449,Steinbach (Taunus),61449,50.16767307423443,8.574447701478354
48565,Steinfurt,48565,52.13188532767034,7.368010093574914
32839,Steinheim,32839,51.85799543294144,9.072742059981913
71711,Steinheim an der Murr,71711,48.96932189928401,9.266484765944558
39576,Stendal,39576,52.605067146927524,11.845329132607233
19406,Sternberg,19406,53.69231114805794,11.875974919782752
78333,Stockach,78333,47.85240865025005,9.00701902804561
"52222, 52223, 52224",Stolberg (Rheinland),52222,50.779346638914916,6.22811448852459
09366,Stollberg/Erzgeb.,09366,50.70267600386474,12.769449415813204
01833,Stolpen,01833,51.039507232517174,14.051444728217378
15859,Storkow (Mark),15859,52.245028908738526,13.927375368922135
47638,Straelen,47638,51.43313288048959,6.26005604459262
"18435, 18437, 18439",Stralsund,18435,54.32669675030284,13.069346809690787
17335,Strasburg (Uckermark),17335,53.515082151271535,13.741893990812141
94315,Straubing,94315,48.87903112605674,12.587739101108397
15344,Strausberg,15344,52.57185219339835,13.883287892929483
01616,Strehla,01616,51.353193224213285,13.22797315708042
55442,Stromberg,55442,49.94400607520759,7.771315166548042
76297,Stutensee,76297,49.08472953111538,8.481769743833175
70173–70619,Stuttgart,70173,48.77784873637176,9.178385981501341
98527–98529,Suhl,98527,50.606439045095584,10.699591966123473
27232,Sulingen,27232,52.6820413424055,8.803069603367698
"72172, 72160, 72186",Sulz am Neckar,72172,48.36514586023821,8.646374725171782
92237,Sulzbach-Rosenberg,92237,49.49783776175808,11.751310743951915
66280,Sulzbach/Saar,66280,49.3001309857478,7.065215007605083
79295,Sulzburg,79295,47.84153801925078,7.698598219771072
"59846, 59831",Sundern (Sauerland),59846,51.32442109527762,7.995682455647777
28857,Syke,28857,52.929955932651964,8.829871925981712
84513,Töging am Inn,84513,48.262004827134554,12.582081266428252
47918,Tönisvorst,47918,51.31706661083259,6.477125231859892
25832,Tönning,25832,54.315816418032014,8.931341730037666
99897,Tambach-Dietharz,99897,50.79137798974359,10.618034750641026
71732,Tamm,71732,48.923579078892615,9.131480924798657
39517,Tangerhütte,39517,52.41516614913117,11.797995608492153
39590,Tangermünde,39590,52.54325467704348,11.965887948173913
36142,Tann (Rhön),36142,50.636877536538464,10.01120528076923
07922,Tanna,07922,50.497099526130654,11.884679709045226
97941,Tauberbischofsheim,97941,49.624421984555916,9.658215347981447
04425,Taucha,04425,51.383768203023386,12.496758677980605
65232,Taunusstein,65232,50.15105161855109,8.166618922194305
49545,Tecklenburg,49545,52.22311733185185,7.813184366498317
83684,Tegernsee,83684,47.709145779761904,11.760252687301586
48291,Telgte,48291,51.989913298767576,7.783333904408279
14513,Teltow,14513,52.394031652980594,13.277380811363953
17268,Templin,17268,53.135305818139024,13.549899754458597
78250,Tengen,78250,47.81290623679073,8.676257335448444
18195,Tessin,18195,54.02677007425693,12.468549259697733
17166,Teterow,17166,53.77131761806798,12.573577801610018
88069,Tettnang,88069,47.664426071790416,9.600193140278124
93158,Teublitz,93158,49.22988881496704,12.087770425164791
06682,Teuchern,06682,51.12310893556701,12.005356811855671
15755,Teupitz,15755,52.13599780456731,13.618661593910256
96358,Teuschnitz,96358,50.40424755455476,11.3918450160696
06502,Thale,06502,51.75072712585358,11.041437637114248
09380,Thalheim/Erzgeb.,09380,50.70063884260028,12.847716227593361
86470,Thannhausen,86470,48.27939096100278,10.468768565849583
01737,Tharandt,01737,50.99304192855275,13.562918136224935
98660,Themar,98660,50.5001417706383,10.62192309822695
09419,Thum,09419,50.669515885624996,12.942747105625001
95643,Tirschenreuth,95643,49.88110443489209,12.337114096882495
79822,Titisee-Neustadt,79822,47.91571656956522,8.189574804923273
84529,Tittmoning,84529,48.06394986923077,12.756920634508548
79674,Todtnau,79674,47.83196760473146,7.945482687084399
"04860, 04861, 04889",Torgau,04860,51.558612810589715,12.972677724617315
"17358,17379 (Heinrichsruh)Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Torgelow,17358,53.63104353160821,14.015138671642429
25436,Tornesch,25436,53.699319364733896,9.701139239859945
56841,Traben-Trarbach,56841,49.95289480154242,7.114559854498714
"83301, 83368, 83371, 83374Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Traunreut,83301,47.96144366704025,12.593874383851247
83278,Traunstein,83278,47.87007372749896,12.634299912277063
14959,Trebbin,14959,52.22730226748311,13.20528275
04687,Trebsen/Mulde,04687,51.28507217659864,12.71984844829932
99830,Treffurt,99830,51.10625535192371,10.211049667477804
34388,Trendelburg,34388,51.57825971057692,9.44544330096154
91757,Treuchtlingen,91757,48.9604536350065,10.896003199089726
52531,Übach-Palenberg,52531,50.92257691763573,6.112705629957643
88662,Überlingen,88662,47.775012713996624,9.170374717166949
"72070, 72072, 72074, 72076",Tübingen,72070,48.5205823100831,9.02510500603878
08233,Treuen,08233,50.54275837922423,12.310621853294368
14929,Treuenbrietzen,14929,52.08637959590164,12.883873165983607
78098,Triberg im Schwarzwald,78098,48.13123856731092,8.239470495462186
18465,Tribsees,18465,54.095147364563104,12.76093214550971
"54290, 54292, 54293, 54294, 54295, 54296",Trier,54290,49.75111443236667,6.636405040766667
07819,Triptis,07819,50.73338505157385,11.855521623486682
72818,Trochtelfingen,72818,48.303759854802266,9.24802630078227
"53840, 53842, 53844",Troisdorf,53840,50.81089213742657,7.162077395793064
78647,Trossingen,78647,48.072333765318476,8.636143435989345
83308,Trostberg,83308,48.02896775996732,12.557226871405229
78532,Tuttlingen,78532,47.98474632131403,8.815792712019306
27239,Twistringen,27239,52.795784821262046,8.629170286726763
"04924 (Wahrenbrück (mit Zinsdorf), Beiersdorf, Beutersitz, Bönitz, Domsdorf, Kauxdorf, Marxdorf, Prestewitz, Rothstein, Wildgrube, Winkel),04938 (Uebigau mit Bomsdorf und München, Drasdo, Langennaundorf, Wiederau),04895 (Bahnsdorf, Neudeck, Saxdorf)Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Uebigau-Wahrenbrück,04924,51.524713691758826,13.392621794839389
17373,Ueckermünde,17373,53.73524097512553,14.062086422132099
29525,Uelzen,29525,52.96532701944095,10.561783143137749
25436,Uetersen,25436,53.699319364733896,9.701139239859945
97215,Uffenheim,97215,49.54079111512287,10.22534508100189
73066,Uhingen,73066,48.71086870123208,9.578112718129242
89073–89081,Ulm,89073,48.40177372662361,9.995346679727305
56766,Ulmen,56766,50.20791675816803,6.979890644399067
35327,Ulrichstein,35327,50.57781234930556,9.183178943181819
98663,Ummerstadt,98663,50.27646402249341,10.695554216952507
53572,Unkel,53572,50.60040952426195,7.226662041170156
"59423, 59425, 59427",Unna,59423,51.530659282048596,7.68542741359447
85716,Unterschleißheim,85716,48.27690103065442,11.57590012776502
17406,Usedom,17406,53.8873303693609,13.920096387218047
61250,Usingen,61250,50.342490698027,8.536509908047767
37170,Uslar,37170,51.657523220884286,9.657065294355599
78147,Vöhrenbach,78147,48.03595154382658,8.304605462299717
89269,Vöhringen,89269,48.28243198452915,10.08246715986547
66333,Völklingen,66333,49.240462210292684,6.83724707767265
36404,Vacha,36404,50.80680964408714,10.037319899896266
71665,Vaihingen an der Enz,71665,48.941943752193396,8.96271311831368
56179,Vallendar,56179,50.399208683932855,7.6172617383693035
26316,Varel,26316,53.39196959573499,8.1221713147412
49377,Vechta,49377,52.74409264132486,8.280040268361256
"42549, 42551, 42553, 42555",Velbert,42549,51.335863575061076,7.025230711624593
92355,Velburg,92355,49.24312891375,11.65869667125
91235,Velden,91235,49.60597638382353,11.514272521078432
46342,Velen,46342,51.89178748344456,6.955206469122176
74541,Vellberg,74541,49.098117611853716,9.8888786925599
34246,Vellmar,34246,51.35801531916219,9.464572193770138
16727,Velten,16727,52.69474054174415,13.143515508846443
27283,Verden (Aller),27283,52.92898175897468,9.242175366459781
72519,Veringenstadt,72519,48.16864873023256,9.201545541860465
33415,Verl,33415,51.877014827223505,8.509924978814132
33775,Versmold,33775,52.03935893676674,8.15760567305038
03226,Vetschau/Spreewald,03226,51.781534587991175,14.07022741130243
94234,Viechtach,94234,49.08043910458515,12.890282187336245
68519,Viernheim,68519,49.540909328750004,8.57660499046875
"41747, 41748, 41749, 41751",Viersen,41747,51.25383994998993,6.389916421743507
78048–78056,Villingen-Schwenningen,78048,48.067006198046094,8.457936195240482
84137,Vilsbiburg,84137,48.44570601878231,12.349081913612867
92249,Vilseck,92249,49.610594245871184,11.796244946160199
94474,Vilshofen an der Donau,94474,48.627182936770076,13.16984356660584
27374,Visselhövede,27374,52.98873597637032,9.57423689388369
32602,Vlotho,32602,52.15920700313461,8.849308552233778
46562,Voerde (Niederrhein),46562,51.60667293133915,6.666946902852884
79235,Vogtsburg im Kaiserstuhl,79235,48.091260437317075,7.630558162195122
85088,Vohburg an der Donau,85088,48.764304489726776,11.612091602331512
92648,Vohenstrauß,92648,49.6224684628269,12.32714008343711
97332,Volkach,97332,49.86979411742243,10.217657492601433
34471,Volkmarsen,34471,51.40219324654283,9.112188270381836
48691,Vreden,48691,52.04370380068464,6.818981626715162
63607,Wächtersbach,63607,50.264102603456536,9.295936585147158
67157,Wachenheim an der Weinstraße,67157,49.43831181260504,8.176262088515406
66687,Wadern,66687,49.53521587430544,6.8798136271542925
68753,Waghäusel,68753,49.23433525727663,8.525512203511509
23812,Wahlstedt,23812,53.95415751956793,10.213818464727877
"71332, 71334, 71336",Waiblingen,71332,48.82760540575098,9.310021609408151
74915,Waibstadt,74915,49.29681381687015,8.914362197669256
91344,Waischenfeld,91344,49.84201323128655,11.342320757894736
51545,Waldbröl,51545,50.87754272324911,7.619133539257249
"34513,34516 (Fürstental)Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Waldeck,34513,51.236311829581155,9.029451868390051
71111,Waldenbuch,71111,48.638005294271984,9.13826886910569
08396,Waldenburg,08396,50.88038522080713,12.591965224318658
"74638, 74545",Waldenburg,74638,49.18135564943946,9.637513499663678
95679,Waldershof,95679,49.97418570489691,12.065224702920963
04736,Waldheim,04736,51.07313471707456,13.021234290495162
37284,Waldkappel,37284,51.1445748054254,9.873238582614057
79183,Waldkirch,79183,48.095115183008105,7.961012357430202
94065,Waldkirchen,94065,48.73354594262094,13.603089797428048
84478,Waldkraiburg,84478,48.20751708783401,12.405415804181075
93449,Waldmünchen,93449,49.36598392551077,12.701711155604638
66914,Waldmohr,66914,49.387938822405275,7.3347970618341565
95652,Waldsassen,95652,50.00345434374034,12.30705305919629
79761,Waldshut-Tiengen,79761,47.63340489736795,8.238955507012895
"74731, 63928",Walldürn,74731,49.57509061170384,9.37274419466544
69190,Walldorf,69190,49.304540021733075,8.64502372800223
96346,Wallenfels,96346,50.27434790854342,11.486201811484593
"29664, 29699",Walsrode,29664,52.84797026176905,9.583174284589402
99880,Waltershausen,99880,50.92161228458549,10.56994739384715
45731,Waltrop,45731,51.61967488927838,7.396744152129263
37281,Wanfried,37281,51.17833934738617,10.15576312782462
88239,Wangen im Allgäu,88239,47.680715257062936,9.814166971841491
39164,Wanzleben-Börde,39164,52.084620418863096,11.40351069034225
34414,Warburg,34414,51.50280541295806,9.117519131169011
"06886, 06888, 06889",Wittenberg,06886,51.875859013970015,12.632324241987785
17192,Waren (Müritz),17192,53.51508123244606,12.685127416132286
48231,Warendorf,48231,51.94494623285392,7.970392079795529
19417,Warin,19417,53.799305633116354,11.710209121562245
59581,Warstein,59581,51.46310718095721,8.318882855213964
41849,Wassenberg,41849,51.105510538224046,6.156684927375726
83512,Wasserburg am Inn,83512,48.05663294176402,12.221062857535046
91717,Wassertrüdingen,91717,49.04479150945083,10.60545286743295
98634,Wasungen,98634,50.60708845188794,10.201446905237516
22880,Wedel,22880,53.5830812444553,9.709962598290181
26826,Weener,26826,53.16214845759889,7.343365550242887
41844,Wegberg,41844,51.13996644765384,6.263800824562021
"38828 (Rodersdorf, Wegeleben)Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Wegeleben,38828,51.888084017860464,11.179541349302326
79664,Wehr,79664,47.61814394903961,7.9089589369747895
02627,Weißenberg,02627,51.20439540767072,14.530513816931713
91781,Weißenburg in Bayern,91781,49.0207105955774,10.95903005012285
"06667, 06688",Weißenfels,06667,51.19659381499717,11.966044269043577
89264,Weißenhorn,89264,48.3065587125404,10.17377884738203
99631,Weißensee,99631,51.208926479812206,11.073500288262911
95163,Weißenstadt,95163,50.09840814833949,11.885735300959409
56575,Weißenthurm,56575,50.41478160510614,7.454390131153184
02943,Weißwasser/O.L.,02943,51.46066763633361,14.615613009620148
07570,Weida,07570,50.77842059964766,12.064444739782191
92637,Weiden in der Oberpfalz,92637,49.67748112636193,12.151907061239825
97990,Weikersheim,97990,49.473721695151134,9.902395216435767
79576,Weil am Rhein,79576,47.60147418627421,7.615768513075135
71263,Weil der Stadt,71263,48.75914419692249,8.858123800645897
35781,Weilburg,35781,50.48664798952845,8.282202257365855
73235,Weilheim an der Teck,73235,48.61438070110999,9.534253214093507
82362,Weilheim in Oberbayern,82362,47.84125413529538,11.142603471168664
"99423, 99425, 99427, 99428",Weimar,99423,50.982714320985224,11.3227737058867
88250,Weingarten,88250,47.8088497933693,9.637477544661722
69469,Weinheim,69469,49.54459383404702,8.665319461852784
74189,Weinsberg,74189,49.15395355012935,9.29591483388905
71384,Weinstadt,71384,48.80430867806809,9.380644585574029
96260,Weismain,96260,50.07052924001411,11.236939527170078
64331,Weiterstadt,64331,49.91064257239629,8.587293316926308
73642,Welzheim,73642,48.8746798979684,9.629668600677201
03119,Welzow,03119,51.57815238026214,14.17336873461835
86650,Wemding,86650,48.87554544437386,10.721620916969147
73240,Wendlingen am Neckar,73240,48.671862390454905,9.383080080567971
"39615,39539 (Neuwerben)Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Werben (Elbe),39615,52.90208714738486,11.770241220869112
08412,Werdau,08412,50.732765754531464,12.376405531480849
14542,Werder (Havel),14542,52.3846680499639,12.909931898447654
58791,Werdohl,58791,51.25049439849122,7.76354905810042
59457,Werl,59457,51.55518523910662,7.908234011477605
49757,Werlte,49757,52.8587411151751,7.698695230294607
42929,Wermelskirchen,42929,51.123677661294266,7.211683913207163
73249,Wernau (Neckar),73249,48.68921547433273,9.420061882120658
59368,Werne,59368,51.667477538144205,7.64067693568558
16356,Werneuchen,16356,52.58915814631282,13.584468805659935
"38855, 38875, 38879Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Wernigerode,38855,51.840268747406895,10.787009269787678
99837,Werra-Suhl-Tal,99837,50.92850341924358,10.079698134744268
97877,Wertheim,97877,49.755821770820525,9.509714697375266
33824,Werther (Westf.),33824,52.07956593700125,8.41567526867207
86637,Wertingen,86637,48.55608901163708,10.689151757001973
"46483, 46485, 46487",Wesel,46483,51.662908746374654,6.615349394258984
17255,Wesenberg,17255,53.27139588362218,12.973694561785097
25764,Wesselburen,25764,54.20916383317901,8.905873388117284
50389,Wesseling,50389,50.8159471745569,6.977962264394337
56457,Westerburg,56457,50.562182994728914,7.971166454919678
26655,Westerstede,26655,53.25756433902776,7.916469013119735
35083,Wetter (Hessen),35083,50.90772332805446,8.722464945324257
58300,Wetter (Ruhr),58300,51.37994779520192,7.368507979608157
06193,Wettin-Löbejün,06193,51.591378772991455,11.91075529409599
35576–35586,Wetzlar,35576,50.56602769781844,8.492056766678395
74259,Widdern,74259,49.32123530125786,9.421281343710692
51674,Wiehl,51674,50.95552459244795,7.529571659270666
"65183–65207,55246, 55252Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Wiesbaden,65183,50.08370554728331,8.23640349068564
73349,Wiesensteig,73349,48.564070957917885,9.626686403958946
69168,Wiesloch,69168,49.29231730312614,8.694269392984369
26639,Wiesmoor,26639,53.4126033940322,7.728334658382919
15745,Wildau,15745,52.3246014298791,13.623093385189984
72218,Wildberg,72218,48.64401006409966,8.767838527066818
08134,Wildenfels,08134,50.65154320714645,12.596468213940614
27793,Wildeshausen,27793,52.89321264023967,8.435901980027788
26382–26389,Wilhelmshaven,26382,53.52078607205423,8.108388954605491
08112,Wilkau-Haßlau,08112,50.672331814550695,12.519650599093158
34439,Willebadessen,34439,51.60637634971571,9.086848019154228
47877,Willich,47877,51.26126312221322,6.512699366888903
"01723 (Grumbach, Helbigsdorf-Blankenstein, Kesselsdorf, Mohorn, Wilsdruff),01737 (Braunsdorf, Kleinopitz, Oberhermsdorf)Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Wilsdruff,01723,51.03199816836283,13.53403733454093
25554,Wilster,25554,53.92847511344225,9.373651540995173
92670,Windischeschenbach,92670,49.8002323210356,12.166339953398058
91575,Windsbach,91575,49.268711760555554,10.863247990000001
71364,Winnenden,71364,48.87293860840202,9.40755076318149
21423,Winsen (Luhe),21423,53.3564339960859,10.212269376909488
59955,Winterberg,59955,51.210902798590745,8.521495386383545
51688,Wipperfürth,51688,51.11408911358161,7.401067658462757
56422,Wirges,56422,50.471125673275864,7.795386719827587
"23966, 23968, 23970",Wismar,23966,53.885838444363166,11.444118688726334
57537,Wissen,57537,50.77265716910112,7.752830760674158
58452–58456,Witten,58452,51.42847924263454,7.334913072893641
19322,Wittenberge,19322,53.00269307265593,11.747922289405205
19243,Wittenburg,19243,53.52082526046343,11.062602533236785
02997,Wittichenau,02997,51.38206322337263,14.250299704971809
"29378, 29379",Wittingen,29378,52.720810649843756,10.742599913242188
54516,Wittlich,54516,49.98586070460489,6.906546736952815
26409,Wittmund,26409,53.59388592086045,7.767181641434087
16909,Wittstock/Dosse,16909,53.163498675276465,12.479314816956292
55286,Wörrstadt,55286,49.84166101725838,8.108253436587772
63939,Wörth am Main,63939,49.793029801754386,9.157631848568789
76744,Wörth am Rhein,76744,49.0442885643206,8.246674097646537
93086,Wörth an der Donau,93086,49.00174842873563,12.396903000957854
42489,Wülfrath,42489,51.28121645433314,7.036441269503957
52146,Würselen,52146,50.825495757071614,6.1354347651406345
97070–97084,Würzburg,97070,49.79438567959911,9.932026384276169
37213–37218,Witzenhausen,37213,51.34160502810078,9.856389585852714
17348,Woldegk,17348,53.46541801649944,13.571132374916386
77709,Wolfach,77709,48.30482322919886,8.22860395843839
"38300, 38302, 38304",Wolfenbüttel,38300,52.15651391224037,10.554232465688175
34466,Wolfhagen,34466,51.32339728512476,9.177136440211132
91639,Wolframs-Eschenbach,91639,49.22723218300721,10.726826041709579
82515,Wolfratshausen,82515,47.90850303001283,11.433587071953827
38440–38448,Wolfsburg,38440,52.419346002558484,10.76744530933236
67752,Wolfstein,67752,49.584817165079365,7.6119977119047615
17438,Wolgast,17438,54.05061187335204,13.763065517297802
09429,Wolkenstein,09429,50.659256488131085,13.076138713994686
"39326 (Elbeu, Farsleben, Glindenberg, Mose, Wolmirstedt)Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Wolmirstedt,39326,52.26422179872028,11.61481969253948
"67547, 67549, 67550, 67551",Worms,67547,49.62970065387197,8.362020936921601
16269,Wriezen,16269,52.719488795583906,14.130525315112855
95632,Wunsiedel,95632,50.039457800435414,12.00441897198839
31515,Wunstorf,31515,52.432238535985896,9.404134704538485
42103–42399,Wuppertal,42103,51.255928890363755,7.144280174282068
07343,Wurzbach,07343,50.438117382978724,11.528325971489362
04808,Wurzen,04808,51.38382682717162,12.767554308067014
29462,Wustrow (Wendland),29462,52.92592756058719,11.121114963523132
25938,Wyk auf Föhr,25938,54.69755188026316,8.52497899065097
46509,Xanten,46509,51.6709725497454,6.43988859562606
06780,Zörbig,06780,51.629382228001816,12.108090856003624
53909,Zülpich,53909,50.68594391183394,6.663157325607863
06895,Zahna-Elster,06895,51.875136036025026,12.789316411430196
19246,Zarrentin am Schaalsee,19246,53.5436569717118,10.918808446421663
16792,Zehdenick,16792,52.98922719269357,13.325876564231189
97475,Zeil am Main,97475,50.01491626865285,10.594506963039724
"06711, 06712",Zeitz,06711,51.08231855597826,12.115746242391305
56856,Zell (Mosel),56856,50.02844426114082,7.173770669875222
77736,Zell am Harmersbach,77736,48.346364064060296,8.07007342567122
79669,Zell im Wiesental,79669,47.712075949859354,7.855673403094234
98544,Zella-Mehlis,98544,50.65545675076029,10.65052462251789
"39261,39264 (Bias, Bornum, Buhlendorf, Deetz, Dobritz, Gehrden, Gödnitz, Grimme, Güterglück, Hohenlepte, Jütrichau, Leps, Lindau, Luso, Moritz, Nedlitz, Nutha, Polenzko, Pulspforde, Reuden, Steutz, Straguth, Walternienburg, Zernitz)Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Zerbst/Anhalt,39261,51.96681260858209,12.089137704850748
"07937, 07950",Zeulenroda-Triebes,07937,50.64028935523979,11.987618370337477
27404,Zeven,27404,53.29753616996771,9.286039117761034
07924,Ziegenrück,07924,50.61075128803192,11.715616912234042
34289,Zierenberg,34289,51.34460399845111,9.286669309196515
14793,Ziesar,14793,52.25087724017341,12.315780999421964
90513,Zirndorf,90513,49.441885039574835,10.949792452999418
"02763,02788 (Dittelsdorf, Hirschfelde, Schlegel, Wittgendorf)Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Zittau,02763,50.899816000547865,14.792659501109435
15806,Zossen,15806,52.20731280381072,13.457285455485762
"09405,09434 (Krumhermersdorf)Vorlage:Infobox Gemeinde in Deutschland/Wartung/PLZ enthält Text",Zschopau,09405,50.75174168365628,13.060724671440607
08297,Zwönitz,08297,50.64264146318387,12.823371909666804
66482,Zweibrücken,66482,49.24643000088453,7.368746102922795
04442,Zwenkau,04442,51.2177220455917,12.320011127864214
"08056, 08058, 08060, 08062, 08064, 08066",Zwickau,08056,50.71023428570784,12.49176666767358
94227,Zwiesel,94227,49.02294430694006,13.243132472555205
64673,Zwingenberg,64673,49.724822740691486,8.605493468417553
